"1 - UInt32","2 - Byte","3 - String","4 - String","5 - UInt32","6 - Byte","7 - UInt32","8 - UInt32","9 - UInt32","10 - UInt32","11 - Byte","12 - Byte","13 - Byte","14 - Byte","15 - Byte","16 - Int16","17 - Int16","18 - Int16","19 - Int16","20 - Int16","21 - Int32","22 - Int32","23 - Int16","24 - Byte","25 - UInt32","26 - UInt32","27 - SByte","28 - SByte","29 - Byte","30 - Byte","31 - Byte","32 - Byte","33 - Byte","34 - Byte","35 - Byte","36 - Byte","37 - Byte"
"266004000","16","Complete Glove","","0","0","26600400","26600400","0","0","230","0","8","0","10","0","100","0","36","7813","38880","0","36","0","0","0","60","99","0","0","0","0","0","144","98","0","3"
"266005000","17","Complete Boots","","0","0","26600500","26600500","0","0","230","0","9","0","10","0","100","0","36","7813","38880","0","36","0","0","0","60","99","0","0","0","0","0","148","100","0","3"
"281001000","13","Fabric Coat","","0","0","28100100","20810121","0","0","240","0","5","0","4","0","100","0","28","2800","392","0","16","0","0","0","1","99","0","0","51","0","0","62","0","202","1"
"281002000","14","Fabric Pants","","0","0","28100200","20810122","0","0","240","0","6","0","4","0","100","0","22","2800","235","0","12","0","0","0","-1","99","0","0","49","0","0","58","0","202","1"
"281003000","15","Priest Cap ","","0","0","0","28100123","0","0","240","0","7","0","4","0","100","0","16","2800","156","0","9","0","0","0","-3","99","0","0","47","0","0","54","0","202","1"
"281004000","16","Priest Gloves ","","0","0","28100400","20810124","0","0","240","0","8","0","4","0","100","0","11","2800","78","0","6","0","0","0","-7","99","0","0","43","0","0","46","0","202","1"
"281005000","17","Priest Shoes ","","0","0","28100500","20810125","0","0","240","0","9","0","4","0","100","0","11","2800","78","0","6","0","0","0","-5","99","0","0","45","0","0","50","0","202","1"
"282001000","13","Silk Coat","","0","0","28200100","20820121","0","0","240","0","5","0","4","0","100","0","56","4200","3150","0","32","0","0","0","20","99","0","0","70","0","0","100","0","202","1"
"282002000","14","Silk Pants","","0","0","28200200","20820122","0","0","240","0","6","0","4","0","100","0","44","4200","1890","0","25","0","0","0","18","99","0","0","68","0","0","96","0","202","1"
"282003000","15","Priest Helmet ","","0","0","0","28200123","0","0","240","0","7","0","4","0","100","0","33","4200","1260","0","19","0","0","0","16","99","0","0","66","0","0","92","0","202","1"
"282004000","16","Priest Gauntlet","","0","0","28200400","20820124","0","0","240","0","8","0","4","0","100","0","22","4200","630","0","12","0","0","0","12","99","0","0","62","0","0","84","0","202","1"
"282005000","17","Priest Boots","","0","0","28200500","20820125","0","0","240","0","9","0","4","0","100","0","22","4200","630","0","12","0","0","0","14","99","0","0","64","0","0","88","0","202","1"
"282013000","15","Helmet of Destruction","Quest item (Priest)","1","0","0","91002400","0","0","240","0","7","0","4","0","100","0","33","10000","288000","2","108","0","0","0","1","99","0","0","0","0","0","116","0","0","0"
"283001000","13","Priest Plate Pauldron","","0","0","28300100","28300121","0","0","240","0","5","0","4","0","100","0","84","5600","44800","0","52","0","0","0","32","99","0","0","82","0","0","124","0","202","2"
"283002000","14","Priest Plate Pads","","0","0","28300200","28300122","0","0","240","0","6","0","4","0","100","0","67","5600","26880","0","41","0","0","0","30","99","0","0","80","0","0","120","0","202","2"
"283003000","15","Priest Plate Helmet","","0","0","28300300","28300123","0","0","240","0","7","0","4","0","100","0","50","5600","17920","0","31","0","0","0","28","99","0","0","78","0","0","116","0","202","2"
"283004000","16","Priest Plate Gauntlet ","","0","0","28300400","28300124","0","0","240","0","8","0","4","0","100","0","33","5600","8960","0","20","0","0","0","24","99","0","0","74","0","0","108","0","202","2"
"283005000","17","Priest Plate Boots","","0","0","28300500","28300125","0","0","240","0","9","0","4","0","100","0","33","5600","8960","0","20","0","0","0","26","99","0","0","76","0","0","112","0","202","2"
"283011000","13","Armor of Destruction","Quest item (Priest)","1","0","28200100","91001600","0","0","240","0","5","0","4","0","100","0","56","10000","720000","2","149","0","0","0","1","99","0","0","0","0","0","124","0","0","0"
"283012000","14","Pads of Destruction","Quest item (Priest)","1","0","28200200","91003000","0","0","240","0","6","0","4","0","100","0","44","10000","432000","2","121","0","0","0","1","99","0","0","0","0","0","120","0","0","0"
"283014000","16","Gauntlet of Destruction ","Quest item (Priest)","1","0","28200400","91002800","0","0","240","0","8","0","4","0","100","0","22","10000","144000","2","75","0","0","0","1","99","0","0","0","0","0","108","0","0","0"
"283015000","17","Boots of Destruction","Quest item (Priest)","1","0","28200500","91003200","0","0","240","0","9","0","4","0","100","0","22","10000","144000","2","75","0","0","0","1","99","0","0","0","0","0","112","0","0","0"
"283021000","13","Talia skin","Quest item (Priest)","1","0","28400100","28400100","0","0","240","0","5","0","4","0","0","0","1","5000","100000","2","149","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"284001000","13","Priest Full Plate Armor Pauldron","","0","0","28400100","28400100","0","0","240","0","5","0","4","0","100","0","126","7000","67200","0","76","0","0","0","42","99","0","0","87","0","0","144","0","0","2"
"284002000","14","Priest Full Plate Armor Pads","","0","0","28400200","28400200","0","0","240","0","6","0","4","0","100","0","100","7000","40320","0","60","0","0","0","40","99","0","0","85","0","0","140","0","0","2"
"284003000","15","Priest Full Plate Armor Helmet","","0","0","28400300","28400300","0","0","240","0","7","0","4","0","100","0","75","7000","26880","0","45","0","0","0","38","99","0","0","83","0","0","136","0","0","2"
"284004000","16","Priest Full Plate Armor Gauntlet","","0","0","28400400","28400400","0","0","240","0","8","0","4","0","100","0","49","7000","13440","0","30","0","0","0","34","99","0","0","79","0","0","128","0","0","2"
"284005000","17","Priest Full Plate Armor Boots","","0","0","28400500","28400500","0","0","240","0","9","0","4","0","100","0","49","7000","13440","0","30","0","0","0","36","99","0","0","81","0","0","132","0","0","2"
"285001000","13","Priest Chitin Armor Pauldron","","0","0","28500100","28500100","0","0","240","0","5","0","4","0","100","0","126","8750","100800","0","108","0","0","0","50","99","0","0","90","0","0","160","0","0","3"
"285002000","14","Priest Chitin Armor Pads","","0","0","28500200","28500200","0","0","240","0","6","0","4","0","100","0","100","8750","60480","0","86","0","0","0","48","99","0","0","88","0","0","156","0","0","3"
"285003000","15","Priest Chitin Armor Helmet","","0","0","28500300","28500300","0","0","240","0","7","0","4","0","100","0","75","8750","40320","0","64","0","0","0","46","99","0","0","86","0","0","152","0","0","3"
"285004000","16","Priest Chitin Armor Gauntlet","","0","0","28500400","28500400","0","0","240","0","8","0","4","0","100","0","49","8750","20160","0","43","0","0","0","42","99","0","0","82","0","0","144","0","0","3"
"285005000","17","Priest Chitin Armor Boots","","0","0","28500500","28500500","0","0","240","0","9","0","4","0","100","0","49","8750","20160","0","43","0","0","0","44","99","0","0","84","0","0","148","0","0","3"
"286001000","13","Priest Chitin Shell Pauldron","","0","0","28600100","28600100","0","0","240","0","5","0","12","0","100","0","126","10938","151200","0","119","0","0","0","60","99","0","0","94","0","0","176","0","0","3"
"286002000","14","Priest Chitin Shell Pads","","0","0","28600200","28600200","0","0","240","0","6","0","12","0","100","0","100","10938","90720","0","95","0","0","0","60","99","0","0","92","0","0","172","0","0","3"
"286003000","15","Priest Chitin Shell Helmet","","0","0","28600300","28600300","0","0","240","0","7","0","12","0","100","0","75","10938","60480","0","72","0","0","0","60","99","0","0","90","0","0","168","0","0","3"
"286004000","16","Priest Chitin Shell Gauntlet","","0","0","28600400","28600400","0","0","240","0","8","0","12","0","100","0","49","10938","30240","0","48","0","0","0","60","99","0","0","86","0","0","160","0","0","3"
"286005000","17","Priest Chitin Shell Boots","","0","0","28600500","28600500","0","0","240","0","9","0","12","0","100","0","49","10938","30240","0","48","0","0","0","60","99","0","0","88","0","0","164","0","0","3"
"310110000","18","Ruby Earring","","0","0","31011000","31011000","0","0","91","0","10","0","0","0","100","0","0","1","640","0","0","0","0","0","1","99","0","0","0","0","0","0","0","203","0"
"310150000","18","Pearl Earring","","0","0","31021000","31021000","0","0","91","0","10","0","0","0","100","0","0","1","640","0","0","0","0","0","1","99","0","0","0","0","0","0","0","103","0"
"310310000","23","Rare Accessories","","0","0","31031000","31031000","0","0","91","0","10","0","0","0","100","0","0","1","640","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"310410000","18","Rare Accessories","","0","0","31041000","31041000","0","0","91","0","10","0","0","0","100","0","0","1","640","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"310510000","18","Rare Accessories","","0","0","31051000","31051000","0","0","91","0","10","0","0","0","100","0","0","1","640","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"310610000","18","Rare Accessories","","0","0","31061000","31061000","0","0","91","0","10","0","0","0","100","0","0","1","640","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"320110000","19","Golden Pendant","","0","0","32011000","32011000","0","0","92","0","11","0","0","0","100","0","0","1","640","0","0","0","0","0","1","99","0","0","0","0","0","0","0","203","0"
"320120000","19","Necklace of Life","Increase the maximum HP by 800. ","1","0","32011000","32011000","0","0","92","0","11","0","0","0","100","0","0","1","640","0","0","0","0","0","60","99","0","0","0","0","0","0","0","0","0"
"320150000","19","Topaz Pendant","","0","0","32021000","32021000","0","0","92","0","11","0","0","0","100","0","0","1","640","0","0","0","0","0","1","99","0","0","0","0","0","0","0","103","0"
"320310000","19","Rare Accessories","","0","0","32031000","32031000","0","0","92","0","11","0","0","0","100","0","0","1","640","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"320410000","23","Rare Accessories","","0","0","32041000","32041000","0","0","92","0","11","0","0","0","100","0","0","1","640","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"320510000","19","Rare Accessories","","0","0","32051000","32051000","0","0","92","0","11","0","0","0","100","0","0","1","640","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"320610000","19","Rare Accessories","","0","0","32061000","32061000","0","0","92","0","11","0","0","0","100","0","0","1","640","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"330110000","20","Sapphire Ring ","","0","0","33011000","33011000","0","0","93","0","12","0","0","0","100","0","0","1","640","0","0","0","0","0","1","99","0","0","0","0","0","0","0","203","0"
"330150000","20","Red Pearl Ring","","0","0","33021000","33021000","0","0","93","0","12","0","0","0","100","0","0","1","640","0","0","0","0","0","1","99","0","0","0","0","0","0","0","103","0"
"330310000","23","Rare Accessories","","0","0","33031000","33031000","0","0","93","0","12","0","0","0","100","0","0","1","640","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"330410000","20","Rare Accessories","","0","0","33041000","33041000","0","0","93","0","12","0","0","0","100","0","0","1","640","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"330510000","20","Rare Accessories","","0","0","33051000","33051000","0","0","93","0","12","0","0","0","100","0","0","1","640","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"330610000","20","Rare Accessories","","0","0","33061000","33061000","0","0","93","0","12","0","0","0","100","0","0","1","640","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"339910000","23","Tester Ring","Souvenir for Closed Beta Testers","0","0","33991000","33991000","0","0","93","0","12","0","0","0","100","0","0","1","20","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"340110000","21","Linen Belt","","0","0","34011000","34011000","0","0","94","0","14","0","0","0","100","0","0","1","640","0","0","0","0","0","1","99","0","0","0","0","0","0","0","203","0"
"340150000","21","Low Fur Belt","","0","0","34021000","34021000","0","0","94","0","14","0","0","0","100","0","0","1","640","0","0","0","0","0","1","99","0","0","0","0","0","0","0","103","0"
"340310000","21","Rare Accessories","","0","0","34031000","34031000","0","0","94","0","14","0","0","0","100","0","0","1","640","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"340410000","21","Rare Accessories","","0","0","34041000","34041000","0","0","94","0","14","0","0","0","100","0","0","1","640","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"340510000","21","Rare Accessories","","0","0","34051000","34051000","0","0","94","0","14","0","0","0","100","0","0","1","640","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"340610000","21","Rare Accessories","","0","0","34061000","34061000","0","0","94","0","14","0","0","0","100","0","0","1","640","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"340620000","21","Holy Ghost Belt","","0","0","34062000","34062000","0","0","94","0","14","0","0","0","100","0","0","1","60000","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"370001000","22","Spell of Fire Blast","Spell for Level 35 Flame Magician","0","0","37000100","37000100","0","0","95","0","15","0","0","0","0","0","1","1","75000","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"370002000","22","Spell of Glacier Blast","Spell for Level 35 Glacier Magician","0","0","37000100","37000100","0","0","95","0","15","0","0","0","0","0","1","1","75000","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"370003000","22","Spell of Thunder Blast","Spell for Level 35 Lightning Magician","0","0","37000100","37000100","0","0","95","0","15","0","0","0","0","0","1","1","75000","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"370004000","22","Blood of wolf","Magic Rogue Item","0","0","37000400","37000400","0","0","95","0","17","0","0","0","0","0","5","1","480","0","0","1","0","0","1","99","0","0","0","0","0","0","0","255","0"
"370005000","22","Blessing Potion","Priest`s Potion for lifting a curse","0","0","37000500","37000500","0","0","95","0","17","0","0","0","0","0","150","1","480","0","0","1","0","0","1","99","0","0","0","0","0","0","0","255","0"
"370006000","22","Cure Potion","Healing Potion for Priest","0","0","37000600","37000600","0","0","95","0","17","0","0","0","0","0","150","1","480","0","0","1","0","0","1","99","0","0","0","0","0","0","0","255","0"
"379001000","22","Prayer of life","Ingredient for Water of Life","0","0","37900100","37900100","0","0","97","0","17","0","0","0","0","0","1","1","30","0","0","1","0","0","1","99","0","0","0","0","0","0","0","255","0"
"379002000","22","Prayer of love","Ingredient for Water of Love","0","0","37900200","37900200","0","0","97","0","17","0","0","0","0","0","1","1","300","0","0","1","0","0","1","99","0","0","0","0","0","0","0","255","0"
"379003000","22","Prayer of grace","Ingredient for Water of Grace","0","0","37900300","37900300","0","0","97","0","17","0","0","0","0","0","1","1","700","0","0","1","0","0","1","99","0","0","0","0","0","0","0","255","0"
"379004000","22","Prayer of favors","Ingredient for Water of Favors","0","0","37900400","37900400","0","0","97","0","17","0","0","0","0","0","1","1","2200","0","0","1","0","0","1","99","0","0","0","0","0","0","0","255","0"
"379005000","22","Prayer of bless","Ingredient for Water of Bless","0","0","37900500","37900500","0","0","97","0","17","0","0","0","0","0","1","1","800","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379006000","22","Stone of life","Ingredient for resurrection magic","0","0","37900600","37900600","0","0","97","0","17","0","0","0","0","0","1","1","20000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","255","0"
"379007000","22","Tooth of Smilodon","Quest item","0","0","37000700","37000700","0","0","97","0","17","0","0","0","0","0","1","1","60000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379008000","22","Claw of Stegodon","Quest item","0","0","37000800","37000800","0","0","97","0","17","0","0","0","0","0","1","1","60000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379009000","22","Heart of Haunga","Quest item","0","0","37000900","37000900","0","0","97","0","17","0","0","0","0","0","1","1","60000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379010000","22","Claw of Gloomwing","Quest item","0","0","37001000","37001000","0","0","97","0","17","0","0","0","0","0","1","1","60000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379011000","22","Bone of Dragon tooth","Quest item","0","0","37001100","37001100","0","0","97","0","17","0","0","0","0","0","1","1","60000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379012000","22","Blood of dark mage","Quest item","0","0","37001200","37001200","0","0","97","0","17","0","0","0","0","0","1","1","60000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379013000","22","Mythril vessel","Quest item","0","0","37001300","37001300","0","0","97","0","17","0","0","0","0","0","1","1","30000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","255","0"
"379014000","22","Blood of Glyptodont","Quest item","0","0","37001400","37001400","0","0","97","0","17","0","0","0","0","0","1","1","150000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379015000","22","Bezoar of Glyptodont","Quest item","0","0","37001500","37001500","0","0","97","0","17","0","0","0","0","0","1","1","180000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379016000","22","Upgrade Scroll (High Class Item)","Upgrades your item's grade up to +5 (High Class item and below)","0","0","37922000","37922000","0","0","98","0","17","0","0","0","0","0","0","1","240000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379017000","22","Enchant Scroll(STR) (High Class Item)","Add Strength Bonus to your item (High Class item and below)","0","0","37922100","37922100","0","0","98","0","17","0","0","0","0","0","0","1","240000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379018000","22","Immune Scroll (High Class Item)","Add Resistance Bonus to your item (High Class item  and below)","0","0","37922600","37922600","0","0","98","0","17","0","0","0","0","0","0","1","240000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379019000","22","Reduce Scroll (High Class Item)","Decreases the skill point requirement for items (Cannot be used with Elemental Scroll, Immune Scroll, or Enchant Scroll) (High Class item  and below)","0","0","37922700","37922700","0","0","98","0","17","0","0","0","0","0","0","1","240000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379020000","22","Elemental Scroll (High Class Item)","Gives an item additional damage capabilities ","0","0","37922800","37922800","0","0","98","0","17","0","0","0","0","0","0","1","240000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379021000","22","Blessed Upgrade Scroll (High Class Item)","Upgrades your item's grade(Higher Success Rate) (High Class item and below)","0","0","37902100","37902100","0","0","98","0","17","0","0","0","0","0","0","1","2400000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379022000","22","Blessed Enchant Scroll(STR) (High Class Item)","Add Strength Bonus to your item(Higher Success Rate) (High Class item and below)","0","0","37902200","37902200","0","0","98","0","17","0","0","0","0","0","0","1","1200000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379023000","22","Blessed Immune Scroll (High Class Item)","Add Resistance Bonus to your item(Higher Success Rate) (High Class item and below)","0","0","37902300","37902300","0","0","98","0","17","0","0","0","0","0","0","1","1200000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379024000","22","Blessed Reduce Scroll (High Class Item)","Decreases the skill point requirement for items (Cannot be used with Elemental Scroll, Immune Scroll, or Enchant Scroll) (High Class item and below)","0","0","37902400","37902400","0","0","98","0","17","0","0","0","0","0","0","1","1200000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379025000","22","Blessed Elemental Scroll (High Class Item)","Gives an item additional damage capabilities(Higher Success Rate)","0","0","37902500","37902500","0","0","98","0","17","0","0","0","0","0","0","1","3600000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379026000","22","Enchant Scroll(HP) (High Class Item)","Add HP bonus to the item (High Class item and below)","0","0","37922100","37922100","0","0","98","0","17","0","0","0","0","0","0","1","240000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379027000","22","Enchant Scroll(DEX) (High Class Item)","Add Dexterity bonus to the item (High Class item and below)","0","0","37922100","37922100","0","0","98","0","17","0","0","0","0","0","0","1","240000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379028000","22","Enchant Scroll(INT) (High Class Item)","Add Intelligence bonus to the item (Higher success rate)","0","0","37922100","37922100","0","0","98","0","17","0","0","0","0","0","0","1","240000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379029000","22","Enchant Scroll(MAGIC) (High Class Item)","Add Magic Power bonus to the item (Higher success rate)","0","0","37922100","37922100","0","0","98","0","17","0","0","0","0","0","0","1","240000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379030000","22","Blessed Enchant Scroll(HP) (High Class Item)","Add HP bonus to the item (Higher success rate) (High Class item and below)","0","0","37902200","37902200","0","0","98","0","17","0","0","0","0","0","0","1","1200000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379031000","22","Blessed Enchant Scroll(Dex) (High Class Item)","Add Dexterity bonus to the item (Higher success rate) (High Class item and below)","0","0","37902200","37902200","0","0","98","0","17","0","0","0","0","0","0","1","1200000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379032000","22","Blessed Enchant Scroll(INT) (High Class Item)","Add Intelligence bonus to the item (Higher success rate) (High Class item and below)","0","0","37902200","37902200","0","0","98","0","17","0","0","0","0","0","0","1","1200000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379033000","22","Blessed Enchant Scroll(MAGIC) (High Class Item)","Add Magic Power bonus to the item (Higher success rate) (High Class item and below)","0","0","37902200","37902200","0","0","98","0","17","0","0","0","0","0","0","1","1200000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379034000","22","Dispell Scroll(Fire) (High Class Item)","Transform an upgraded Lightning Staff to a Flame Staff. (High Class item and below)","0","0","37921500","37921500","0","0","98","0","17","0","0","0","0","0","0","1","240000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379035000","22","Dispell Scroll(Glacier) (High Class Item)","Transform an upgraded Lightning Staff to an Glacier Staff (High Class item and below)","0","0","37921500","37921500","0","0","98","0","17","0","0","0","0","0","0","1","240000","0","0","1","0","255","1","99","0","0","0","0","0","0","0","254","0"
"379040000","22","Tail of Shaula","","0","0","37904000","37904000","0","0","97","0","17","0","0","0","0","0","0","1","30000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379041000","22","Tail of Lesath","","0","0","37904100","37904100","0","0","97","0","17","0","0","0","0","0","0","1","30000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379042000","22","Fang of Bakirra","","0","0","37904200","37904200","0","0","97","0","17","0","0","0","0","0","0","1","30000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379043000","22","Gavolt wing","","0","0","37904300","37904300","0","0","97","0","17","0","0","0","0","0","0","1","30000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379044000","22","Zombie Eye","","0","0","37904400","37904400","0","0","97","0","17","0","0","0","0","0","0","1","30000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379045000","22","Cursed Bone","","0","0","37904500","37904500","0","0","97","0","17","0","0","0","0","0","0","1","30000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379046000","22","Feather of Harpy Queen","","0","0","37904600","37904600","0","0","97","0","17","0","0","0","0","0","0","1","30000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379047000","22","Holy water of Temple","","0","0","37904700","37904700","0","0","97","0","17","0","0","0","0","0","0","1","30000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379048000","22","Silk bundle","","0","0","37904800","37904800","0","0","97","0","17","0","0","0","0","0","0","1","80","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379049000","22","Goblin Pauldron","Quest item","0","0","37904900","37904900","0","0","97","0","17","0","0","0","0","0","50","1","6000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379050000","22","Goblin Pads","Quest item","0","0","37905000","37905000","0","0","97","0","17","0","0","0","0","0","50","1","6000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379051000","22","Goblin Helmet","Quest item","0","0","37905100","37905100","0","0","97","0","17","0","0","0","0","0","50","1","6000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379052000","22","Goblin Gauntlet ","Quest item","0","0","37905200","37905200","0","0","97","0","17","0","0","0","0","0","50","1","6000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379053000","22","Goblin Boots","Quest item","0","0","37905300","37905300","0","0","97","0","17","0","0","0","0","0","50","1","6000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379054000","22","Mythril Pauldron","Quest item","0","0","37905400","37905400","0","0","97","0","17","0","0","0","0","0","50","1","60000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379055000","22","Mythril Pads","Quest item","0","0","37905500","37905500","0","0","97","0","17","0","0","0","0","0","50","1","60000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379056000","22","Mythril Helmet","Quest item","0","0","37905600","37905600","0","0","97","0","17","0","0","0","0","0","50","1","60000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379057000","22","Mythril Gauntlet ","Quest item","0","0","37905700","37905700","0","0","97","0","17","0","0","0","0","0","50","1","60000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379058000","22","Mythril Boots","Quest item","0","0","37905800","37905800","0","0","97","0","17","0","0","0","0","0","50","1","60000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379059000","22","Stone of Warrior","Consumed item for Warrior`s master skill ","0","0","37905900","37905900","0","0","97","0","17","0","0","0","0","0","0","1","520","0","0","1","0","0","1","99","0","0","0","0","0","0","0","255","0"
"379060000","22","Stone of Rogue","Consumed item for Rogue`s master skill ","0","0","37906000","37906000","0","0","97","0","17","0","0","0","0","0","0","1","520","0","0","1","0","0","1","99","0","0","0","0","0","0","0","255","0"
"379061000","22","Stone of Mage","Consumed item for Magician`s master skill ","0","0","37906100","37906100","0","0","97","0","17","0","0","0","0","0","0","1","520","0","0","1","0","0","1","99","0","0","0","0","0","0","0","255","0"
"379062000","22","Stone of Priest","Consumed item for Priest`s master skill ","0","0","37906200","37906200","0","0","97","0","17","0","0","0","0","0","0","1","520","0","0","1","0","0","1","99","0","0","0","0","0","0","0","255","0"
"379063000","22","Scream Scroll","Skill scroll for Level 62 Warrior","0","0","37906300","37906300","0","0","95","0","15","0","0","0","0","0","1","1","75000","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379064000","22","Magic Shield Scroll","Skill Scroll for Level 62 Rogue","0","0","37906400","37906400","0","0","95","0","15","0","0","0","0","0","1","1","75000","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379065000","22","Absolute Power Scroll","Skill Scroll for Level 62 Magician","0","0","37906500","37906500","0","0","95","0","15","0","0","0","0","0","1","1","75000","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379066000","22","Judgment Scroll","Skill Scroll for Level 62 Priest","0","0","37906600","37906600","0","0","95","0","15","0","0","0","0","0","1","1","75000","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379067000","22","Silver bar","","0","0","37906700","37906700","0","0","95","0","17","0","0","0","0","0","10","1","10000000","1","0","0","0","0","1","99","0","0","0","0","0","0","0","255","0"
"379068000","22","Gold bar","","0","0","37906800","37906800","0","0","95","0","17","0","0","0","0","0","10","1","100000000","1","0","0","0","0","1","99","0","0","0","0","0","0","0","255","0"
"379069000","22","Spell of thorn","Skill Scroll for Level 54 Magician","0","0","37906900","37906900","0","0","95","0","15","0","3","0","0","0","1","1","75000","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379070000","22","Spell of impact","Skill Scroll for Level 57 Magician","0","0","37907000","37907000","0","0","95","0","15","0","3","0","0","0","1","1","75000","0","0","0","0","0","1","99","0","0","0","0","0","0","0","0","0"
"379071000","22","Talisman of Destruction","Building material for Armor of Destruction","0","0","91005800","91005800","0","0","95","0","15","0","0","0","0","0","1","1","10000","0","0","1","0","0","1","99","0","0","0","0","0","0","0","0","0"
